group	x	y
1248	-2.5	7.05
1248	-2.95	7.5
1249	-2.95	8.5
1249	-2.5	8.95
1249	-2.05	8.5
1249	-2.5	8.05
1249	-2.95	8.5
1250	-2.95	9.5
1250	-2.5	9.95
1250	-2.05	9.5
1250	-2.5	9.05
1250	-2.95	9.5
1251	-20.45	0
1251	-20	0.45
1251	-19.55	0
1251	-20	-0.45
1251	-20.45	0
1252	-20.45	1
1252	-20	1.45
1252	-19.55	1
1252	-20	0.55
1252	-20.45	1
1253	-20.45	10
1253	-20	10.45
1253	-19.55	10
1253	-20	9.55
1253	-20.45	10
1254	-20.45	11
1254	-20	11.45
1254	-19.55	11
1254	-20	10.55
1254	-20.45	11
1255	-20.45	12
1255	-20	12.45
1255	-19.55	12
1255	-20	11.55
1255	-20.45	12
1256	-20.45	13
1256	-20	13.45
1256	-19.55	13
1256	-20	12.55
1256	-20.45	13
1257	-20.45	14
1257	-20	14.45
1257	-19.55	14
1257	-20	13.55
1257	-20.45	14
1258	-20.45	15
1258	-20	15.45
1258	-19.55	15
1258	-20	14.55
1258	-20.45	15
1259	-20.45	16
1259	-20	16.45
1259	-19.55	16
1259	-20	15.55
1259	-20.45	16
1260	-20.45	17
1260	-20	17.45
1260	-19.55	17
1260	-20	16.55
1260	-20.45	17
1261	-20.45	18
1261	-20	18.45
1261	-19.55	18
1261	-20	17.55
1261	-20.45	18
1262	-20.45	19
1262	-20	19.45
1262	-19.55	19
1262	-20	18.55
1262	-20.45	19
1263	-20.45	2
1263	-20	2.45
1263	-19.55	2
1263	-20	1.55
1263	-20.45	2
1264	-20.45	20
1264	-20	20.45
1264	-19.55	20
1264	-20	19.55
1264	-20.45	20
1265	-20.45	21
1265	-20	21.45
1265	-19.55	21
1265	-20	20.55
1265	-20.45	21
1266	-20.45	22
1266	-20	22.45
1266	-19.55	22
1266	-20	21.55
1266	-20.45	22
1267	-20.45	23
1267	-20	23.45
1267	-19.55	23
1267	-20	22.55
1267	-20.45	23
1268	-20.45	24
1268	-20	24.45
1268	-19.55	24
1268	-20	23.55
1268	-20.45	24
1269	-20.45	25
1269	-20	25.45
1269	-19.55	25
1269	-20	24.55
1269	-20.45	25
1270	-20.45	26
1270	-20	26.45
1270	-19.55	26
1270	-20	25.55
1270	-20.45	26
1271	-20.45	27
1271	-20	27.45
1271	-19.55	27
1271	-20	26.55
1271	-20.45	27
1272	-20.45	28
1272	-20	28.45
1272	-19.55	28
1272	-20	27.55
1272	-20.45	28
1273	-20.45	29
1273	-20	29.45
1273	-19.55	29
1273	-20	28.55
1273	-20.45	29
1274	-20.45	3
1274	-20	3.45
1274	-19.55	3
1274	-20	2.55
1274	-20.45	3
1275	-20.45	30
1275	-20	30.45
1275	-19.55	30
1275	-20	29.55
1275	-20.45	30
1276	-20.45	31
1276	-20	31.45
1276	-19.55	31
1276	-20	30.55
1276	-20.45	31
1277	-20.45	32
1277	-20	32.45
1277	-19.55	32
1277	-20	31.55
1277	-20.45	32
1278	-20.45	33
1278	-20	33.45
1278	-19.55	33
1278	-20	32.55
1278	-20.45	33
1279	-20.45	34
1279	-20	34.45
1279	-19.55	34
1279	-20	33.55
1279	-20.45	34
1280	-20.45	35
1280	-20	35.45
1280	-19.55	35
1280	-20	34.55
1280	-20.45	35
1281	-20.45	36
1281	-20	36.45
1281	-19.55	36
1281	-20	35.55
1281	-20.45	36
1282	-20.45	37
1282	-20	37.45
1282	-19.55	37
1282	-20	36.55
1282	-20.45	37
1283	-20.45	38
1283	-20	38.45
1283	-19.55	38
1283	-20	37.55
1283	-20.45	38
1284	-20.45	39
1284	-20	39.45
1284	-19.55	39
1284	-20	38.55
1284	-20.45	39
1285	-20.45	4
1285	-20	4.45
1285	-19.55	4
1285	-20	3.55
1285	-20.45	4
1286	-20.45	40
1286	-20	40.45
1286	-19.55	40
1286	-20	39.55
1286	-20.45	40
1287	-20.45	41
1287	-20	41.45
1287	-19.55	41
1287	-20	40.55
1287	-20.45	41
1288	-20.45	42
1288	-20	42.45
1288	-19.55	42
1288	-20	41.55
1288	-20.45	42
1289	-20.45	43
1289	-20	43.45
1289	-19.55	43
1289	-20	42.55
1289	-20.45	43
1290	-20.45	44
1290	-20	44.45
1290	-19.55	44
1290	-20	43.55
1290	-20.45	44
1291	-20.45	45
1291	-20	45.45
1291	-19.55	45
1291	-20	44.55
1291	-20.45	45
1292	-20.45	46
1292	-20	46.45
1292	-19.55	46
1292	-20	45.55
1292	-20.45	46
1293	-20.45	47
1293	-20	47.45
1293	-19.55	47
1293	-20	46.55
1293	-20.45	47
1294	-20.45	48
1294	-20	48.45
1294	-19.55	48
1294	-20	47.55
1294	-20.45	48
1295	-20.45	49
1295	-20	49.45
1295	-19.55	49
1295	-20	48.55
1295	-20.45	49
1296	-20.45	5
1296	-20	5.45
1296	-19.55	5
1296	-20	4.55
1296	-20.45	5
1297	-20.45	6
1297	-20	6.45
1297	-19.55	6
1297	-20	5.55
1297	-20.45	6
1298	-20.45	7
1298	-20	7.45
1298	-19.55	7
1298	-20	6.55
1298	-20.45	7
1299	-20.45	8
1299	-20	8.45
1299	-19.55	8
1299	-20	7.55
1299	-20.45	8
1300	-20.45	9
1300	-20	9.45
1300	-19.55	9
1300	-20	8.55
1300	-20.45	9
1301	-20.95	-0.5
1301	-20.5	-0.05
1301	-20.05	-0.5
1301	-20.5	-0.95
1301	-20.95	-0.5
1302	-20.95	0.5
1302	-20.5	0.95
1302	-20.05	0.5
1302	-20.5	0.05
1302	-20.95	0.5
1303	-20.95	1.5
1303	-20.5	1.95
1303	-20.05	1.5
1303	-20.5	1.05
1303	-20.95	1.5
1304	-20.95	10.5
1304	-20.5	10.95
1304	-20.05	10.5
1304	-20.5	10.05
1304	-20.95	10.5
1305	-20.95	11.5
1305	-20.5	11.95
1305	-20.05	11.5
1305	-20.5	11.05
1305	-20.95	11.5
1306	-20.95	12.5
1306	-20.5	12.95
1306	-20.05	12.5
1306	-20.5	12.05
1306	-20.95	12.5
1307	-20.95	13.5
1307	-20.5	13.95
1307	-20.05	13.5
1307	-20.5	13.05
1307	-20.95	13.5
1308	-20.95	14.5
1308	-20.5	14.95
1308	-20.05	14.5
1308	-20.5	14.05
1308	-20.95	14.5
1309	-20.95	15.5
1309	-20.5	15.95
1309	-20.05	15.5
1309	-20.5	15.05
1309	-20.95	15.5
1310	-20.95	16.5
1310	-20.5	16.95
1310	-20.05	16.5
1310	-20.5	16.05
1310	-20.95	16.5
1311	-20.95	17.5
1311	-20.5	17.95
1311	-20.05	17.5
1311	-20.5	17.05
1311	-20.95	17.5
1312	-20.95	18.5
1312	-20.5	18.95
1312	-20.05	18.5
1312	-20.5	18.05
1312	-20.95	18.5
1313	-20.95	19.5
1313	-20.5	19.95
1313	-20.05	19.5
1313	-20.5	19.05
1313	-20.95	19.5
1314	-20.95	2.5
1314	-20.5	2.95
1314	-20.05	2.5
1314	-20.5	2.05
1314	-20.95	2.5
1315	-20.95	20.5
1315	-20.5	20.95
1315	-20.05	20.5
1315	-20.5	20.05
1315	-20.95	20.5
1316	-20.95	21.5
1316	-20.5	21.95
1316	-20.05	21.5
1316	-20.5	21.05
1316	-20.95	21.5
1317	-20.95	22.5
1317	-20.5	22.95
1317	-20.05	22.5
1317	-20.5	22.05
1317	-20.95	22.5
1318	-20.95	23.5
1318	-20.5	23.95
1318	-20.05	23.5
1318	-20.5	23.05
1318	-20.95	23.5
1319	-20.95	24.5
1319	-20.5	24.95
1319	-20.05	24.5
1319	-20.5	24.05
1319	-20.95	24.5
1320	-20.95	25.5
1320	-20.5	25.95
1320	-20.05	25.5
1320	-20.5	25.05
1320	-20.95	25.5
1321	-20.95	26.5
1321	-20.5	26.95
1321	-20.05	26.5
1321	-20.5	26.05
1321	-20.95	26.5
1322	-20.95	27.5
1322	-20.5	27.95
1322	-20.05	27.5
1322	-20.5	27.05
1322	-20.95	27.5
1323	-20.95	28.5
1323	-20.5	28.95
1323	-20.05	28.5
1323	-20.5	28.05
1323	-20.95	28.5
1324	-20.95	29.5
1324	-20.5	29.95
1324	-20.05	29.5
1324	-20.5	29.05
1324	-20.95	29.5
1325	-20.95	3.5
1325	-20.5	3.95
1325	-20.05	3.5
1325	-20.5	3.05
1325	-20.95	3.5
1326	-20.95	30.5
1326	-20.5	30.95
1326	-20.05	30.5
1326	-20.5	30.05
1326	-20.95	30.5
1327	-20.95	31.5
1327	-20.5	31.95
1327	-20.05	31.5
1327	-20.5	31.05
1327	-20.95	31.5
1328	-20.95	32.5
1328	-20.5	32.95
1328	-20.05	32.5
1328	-20.5	32.05
1328	-20.95	32.5
1329	-20.95	33.5
1329	-20.5	33.95
1329	-20.05	33.5
1329	-20.5	33.05
1329	-20.95	33.5
1330	-20.95	34.5
1330	-20.5	34.95
1330	-20.05	34.5
1330	-20.5	34.05
1330	-20.95	34.5
1331	-20.95	35.5
1331	-20.5	35.95
1331	-20.05	35.5
1331	-20.5	35.05
1331	-20.95	35.5
1332	-20.95	36.5
1332	-20.5	36.95
1332	-20.05	36.5
1332	-20.5	36.05
1332	-20.95	36.5
1333	-20.95	37.5
1333	-20.5	37.95
1333	-20.05	37.5
1333	-20.5	37.05
1333	-20.95	37.5
1334	-20.95	38.5
1334	-20.5	38.95
1334	-20.05	38.5
1334	-20.5	38.05
1334	-20.95	38.5
1335	-20.95	39.5
1335	-20.5	39.95
1335	-20.05	39.5
1335	-20.5	39.05
1335	-20.95	39.5
1336	-20.95	4.5
1336	-20.5	4.95
1336	-20.05	4.5
1336	-20.5	4.05
1336	-20.95	4.5
1337	-20.95	40.5
1337	-20.5	40.95
1337	-20.05	40.5
1337	-20.5	40.05
1337	-20.95	40.5
1338	-20.95	41.5
1338	-20.5	41.95
1338	-20.05	41.5
1338	-20.5	41.05
1338	-20.95	41.5
1339	-20.95	42.5
1339	-20.5	42.95
1339	-20.05	42.5
1339	-20.5	42.05
1339	-20.95	42.5
1340	-20.95	43.5
1340	-20.5	43.95
1340	-20.05	43.5
1340	-20.5	43.05
1340	-20.95	43.5
1341	-20.95	44.5
1341	-20.5	44.95
1341	-20.05	44.5
1341	-20.5	44.05
1341	-20.95	44.5
1342	-20.95	45.5
1342	-20.5	45.95
1342	-20.05	45.5
1342	-20.5	45.05
1342	-20.95	45.5
1343	-20.95	46.5
1343	-20.5	46.95
1343	-20.05	46.5
1343	-20.5	46.05
1343	-20.95	46.5
1344	-20.95	47.5
1344	-20.5	47.95
1344	-20.05	47.5
1344	-20.5	47.05
1344	-20.95	47.5
1345	-20.95	48.5
1345	-20.5	48.95
1345	-20.05	48.5
1345	-20.5	48.05
1345	-20.95	48.5
1346	-20.95	5.5
1346	-20.5	5.95
1346	-20.05	5.5
1346	-20.5	5.05
1346	-20.95	5.5
1347	-20.95	6.5
1347	-20.5	6.95
1347	-20.05	6.5
1347	-20.5	6.05
1347	-20.95	6.5
1348	-20.95	7.5
1348	-20.5	7.95
1348	-20.05	7.5
1348	-20.5	7.05
1348	-20.95	7.5
1349	-20.95	8.5
1349	-20.5	8.95
1349	-20.05	8.5
1349	-20.5	8.05
1349	-20.95	8.5
1350	-20.95	9.5
1350	-20.5	9.95
1350	-20.05	9.5
1350	-20.5	9.05
1350	-20.95	9.5
1351	-21.45	0
1351	-21	0.45
1351	-20.55	0
1351	-21	-0.45
1351	-21.45	0
1352	-21.45	1
1352	-21	1.45
1352	-20.55	1
1352	-21	0.55
1352	-21.45	1
1353	-21.45	10
1353	-21	10.45
1353	-20.55	10
1353	-21	9.55
1353	-21.45	10
1354	-21.45	11
1354	-21	11.45
1354	-20.55	11
1354	-21	10.55
1354	-21.45	11
1355	-21.45	12
1355	-21	12.45
1355	-20.55	12
1355	-21	11.55
1355	-21.45	12
1356	-21.45	13
1356	-21	13.45
1356	-20.55	13
1356	-21	12.55
1356	-21.45	13
1357	-21.45	14
1357	-21	14.45
1357	-20.55	14
1357	-21	13.55
1357	-21.45	14
1358	-21.45	15
1358	-21	15.45
1358	-20.55	15
1358	-21	14.55
1358	-21.45	15
1359	-21.45	16
1359	-21	16.45
1359	-20.55	16
1359	-21	15.55
1359	-21.45	16
1360	-21.45	17
1360	-21	17.45
1360	-20.55	17
1360	-21	16.55
1360	-21.45	17
1361	-21.45	18
1361	-21	18.45
1361	-20.55	18
1361	-21	17.55
1361	-21.45	18
1362	-21.45	19
1362	-21	19.45
1362	-20.55	19
1362	-21	18.55
1362	-21.45	19
1363	-21.45	2
1363	-21	2.45
1363	-20.55	2
1363	-21	1.55
1363	-21.45	2
1364	-21.45	20
1364	-21	20.45
1364	-20.55	20
1364	-21	19.55
1364	-21.45	20
1365	-21.45	21
1365	-21	21.45
1365	-20.55	21
1365	-21	20.55
1365	-21.45	21
1366	-21.45	22
1366	-21	22.45
1366	-20.55	22
1366	-21	21.55
1366	-21.45	22
1367	-21.45	23
1367	-21	23.45
1367	-20.55	23
1367	-21	22.55
1367	-21.45	23
1368	-21.45	24
1368	-21	24.45
1368	-20.55	24
1368	-21	23.55
1368	-21.45	24
1369	-21.45	25
1369	-21	25.45
1369	-20.55	25
1369	-21	24.55
1369	-21.45	25
1370	-21.45	26
1370	-21	26.45
1370	-20.55	26
1370	-21	25.55
1370	-21.45	26
1371	-21.45	27
1371	-21	27.45
1371	-20.55	27
1371	-21	26.55
1371	-21.45	27
1372	-21.45	28
1372	-21	28.45
1372	-20.55	28
1372	-21	27.55
1372	-21.45	28
1373	-21.45	29
1373	-21	29.45
1373	-20.55	29
1373	-21	28.55
1373	-21.45	29
1374	-21.45	3
1374	-21	3.45
1374	-20.55	3
1374	-21	2.55
1374	-21.45	3
1375	-21.45	30
1375	-21	30.45
1375	-20.55	30
1375	-21	29.55
1375	-21.45	30
1376	-21.45	31
1376	-21	31.45
1376	-20.55	31
1376	-21	30.55
1376	-21.45	31
1377	-21.45	32
1377	-21	32.45
1377	-20.55	32
1377	-21	31.55
1377	-21.45	32
1378	-21.45	33
1378	-21	33.45
1378	-20.55	33
1378	-21	32.55
1378	-21.45	33
1379	-21.45	34
1379	-21	34.45
1379	-20.55	34
1379	-21	33.55
1379	-21.45	34
1380	-21.45	35
1380	-21	35.45
1380	-20.55	35
1380	-21	34.55
1380	-21.45	35
1381	-21.45	36
1381	-21	36.45
1381	-20.55	36
1381	-21	35.55
1381	-21.45	36
1382	-21.45	37
1382	-21	37.45
1382	-20.55	37
1382	-21	36.55
1382	-21.45	37
1383	-21.45	38
1383	-21	38.45
1383	-20.55	38
1383	-21	37.55
1383	-21.45	38
1384	-21.45	39
1384	-21	39.45
1384	-20.55	39
1384	-21	38.55
1384	-21.45	39
1385	-21.45	4
1385	-21	4.45
1385	-20.55	4
1385	-21	3.55
1385	-21.45	4
1386	-21.45	40
1386	-21	40.45
1386	-20.55	40
1386	-21	39.55
1386	-21.45	40
1387	-21.45	41
1387	-21	41.45
1387	-20.55	41
1387	-21	40.55
1387	-21.45	41
1388	-21.45	42
1388	-21	42.45
1388	-20.55	42
1388	-21	41.55
1388	-21.45	42
1389	-21.45	43
1389	-21	43.45
1389	-20.55	43
1389	-21	42.55
1389	-21.45	43
1390	-21.45	44
1390	-21	44.45
1390	-20.55	44
1390	-21	43.55
1390	-21.45	44
1391	-21.45	45
1391	-21	45.45
1391	-20.55	45
1391	-21	44.55
1391	-21.45	45
1392	-21.45	46
1392	-21	46.45
1392	-20.55	46
1392	-21	45.55
1392	-21.45	46
1393	-21.45	47
1393	-21	47.45
1393	-20.55	47
1393	-21	46.55
1393	-21.45	47
1394	-21.45	48
1394	-21	48.45
1394	-20.55	48
1394	-21	47.55
1394	-21.45	48
1395	-21.45	49
1395	-21	49.45
1395	-20.55	49
1395	-21	48.55
1395	-21.45	49
1396	-21.45	5
1396	-21	5.45
1396	-20.55	5
1396	-21	4.55
1396	-21.45	5
1397	-21.45	6
1397	-21	6.45
1397	-20.55	6
1397	-21	5.55
1397	-21.45	6
1398	-21.45	7
1398	-21	7.45
1398	-20.55	7
1398	-21	6.55
1398	-21.45	7
1399	-21.45	8
1399	-21	8.45
1399	-20.55	8
1399	-21	7.55
1399	-21.45	8
1400	-21.45	9
1400	-21	9.45
1400	-20.55	9
1400	-21	8.55
1400	-21.45	9
1401	-21.95	-0.5
1401	-21.5	-0.05
1401	-21.05	-0.5
1401	-21.5	-0.95
1401	-21.95	-0.5
1402	-21.95	0.5
1402	-21.5	0.95
1402	-21.05	0.5
1402	-21.5	0.05
1402	-21.95	0.5
1403	-21.95	1.5
1403	-21.5	1.95
1403	-21.05	1.5
1403	-21.5	1.05
1403	-21.95	1.5
1404	-21.95	10.5
1404	-21.5	10.95
1404	-21.05	10.5
1404	-21.5	10.05
1404	-21.95	10.5
1405	-21.95	11.5
1405	-21.5	11.95
1405	-21.05	11.5
1405	-21.5	11.05
1405	-21.95	11.5
1406	-21.95	12.5
1406	-21.5	12.95
1406	-21.05	12.5
1406	-21.5	12.05
1406	-21.95	12.5
1407	-21.95	13.5
1407	-21.5	13.95
1407	-21.05	13.5
1407	-21.5	13.05
1407	-21.95	13.5
1408	-21.95	14.5
1408	-21.5	14.95
1408	-21.05	14.5
1408	-21.5	14.05
1408	-21.95	14.5
1409	-21.95	15.5
1409	-21.5	15.95
1409	-21.05	15.5
1409	-21.5	15.05
1409	-21.95	15.5
1410	-21.95	16.5
1410	-21.5	16.95
1410	-21.05	16.5
1410	-21.5	16.05
1410	-21.95	16.5
1411	-21.95	17.5
1411	-21.5	17.95
1411	-21.05	17.5
1411	-21.5	17.05
1411	-21.95	17.5
1412	-21.95	18.5
1412	-21.5	18.95
1412	-21.05	18.5
1412	-21.5	18.05
1412	-21.95	18.5
1413	-21.95	19.5
1413	-21.5	19.95
1413	-21.05	19.5
1413	-21.5	19.05
1413	-21.95	19.5
1414	-21.95	2.5
1414	-21.5	2.95
1414	-21.05	2.5
1414	-21.5	2.05
1414	-21.95	2.5
1415	-21.95	20.5
1415	-21.5	20.95
1415	-21.05	20.5
1415	-21.5	20.05
1415	-21.95	20.5
1416	-21.95	21.5
1416	-21.5	21.95
1416	-21.05	21.5
1416	-21.5	21.05
1416	-21.95	21.5
1417	-21.95	22.5
1417	-21.5	22.95
1417	-21.05	22.5
1417	-21.5	22.05
1417	-21.95	22.5
1418	-21.95	23.5
1418	-21.5	23.95
1418	-21.05	23.5
1418	-21.5	23.05
1418	-21.95	23.5
1419	-21.95	24.5
1419	-21.5	24.95
1419	-21.05	24.5
1419	-21.5	24.05
1419	-21.95	24.5
1420	-21.95	25.5
1420	-21.5	25.95
1420	-21.05	25.5
1420	-21.5	25.05
1420	-21.95	25.5
1421	-21.95	26.5
1421	-21.5	26.95
1421	-21.05	26.5
1421	-21.5	26.05
1421	-21.95	26.5
1422	-21.95	27.5
1422	-21.5	27.95
1422	-21.05	27.5
1422	-21.5	27.05
1422	-21.95	27.5
1423	-21.95	28.5
1423	-21.5	28.95
1423	-21.05	28.5
1423	-21.5	28.05
1423	-21.95	28.5
1424	-21.95	29.5
1424	-21.5	29.95
1424	-21.05	29.5
1424	-21.5	29.05
1424	-21.95	29.5
1425	-21.95	3.5
1425	-21.5	3.95
1425	-21.05	3.5
1425	-21.5	3.05
1425	-21.95	3.5
1426	-21.95	30.5
1426	-21.5	30.95
1426	-21.05	30.5
1426	-21.5	30.05
1426	-21.95	30.5
1427	-21.95	31.5
1427	-21.5	31.95
1427	-21.05	31.5
1427	-21.5	31.05
1427	-21.95	31.5
1428	-21.95	32.5
1428	-21.5	32.95
1428	-21.05	32.5
1428	-21.5	32.05
1428	-21.95	32.5
1429	-21.95	33.5
1429	-21.5	33.95
1429	-21.05	33.5
1429	-21.5	33.05
1429	-21.95	33.5
1430	-21.95	34.5
1430	-21.5	34.95
1430	-21.05	34.5
1430	-21.5	34.05
1430	-21.95	34.5
1431	-21.95	35.5
1431	-21.5	35.95
1431	-21.05	35.5
1431	-21.5	35.05
1431	-21.95	35.5
1432	-21.95	36.5
1432	-21.5	36.95
1432	-21.05	36.5
1432	-21.5	36.05
1432	-21.95	36.5
1433	-21.95	37.5
1433	-21.5	37.95
1433	-21.05	37.5
1433	-21.5	37.05
1433	-21.95	37.5
1434	-21.95	38.5
1434	-21.5	38.95
1434	-21.05	38.5
1434	-21.5	38.05
1434	-21.95	38.5
1435	-21.95	39.5
1435	-21.5	39.95
1435	-21.05	39.5
1435	-21.5	39.05
1435	-21.95	39.5
1436	-21.95	4.5
1436	-21.5	4.95
1436	-21.05	4.5
1436	-21.5	4.05
1436	-21.95	4.5
1437	-21.95	40.5
1437	-21.5	40.95
1437	-21.05	40.5
1437	-21.5	40.05
1437	-21.95	40.5
1438	-21.95	41.5
1438	-21.5	41.95
1438	-21.05	41.5
1438	-21.5	41.05
1438	-21.95	41.5
1439	-21.95	42.5
1439	-21.5	42.95
1439	-21.05	42.5
1439	-21.5	42.05
1439	-21.95	42.5
1440	-21.95	43.5
1440	-21.5	43.95
1440	-21.05	43.5
1440	-21.5	43.05
1440	-21.95	43.5
1441	-21.95	44.5
1441	-21.5	44.95
1441	-21.05	44.5
1441	-21.5	44.05
1441	-21.95	44.5
1442	-21.95	45.5
1442	-21.5	45.95
1442	-21.05	45.5
1442	-21.5	45.05
1442	-21.95	45.5
1443	-21.95	46.5
1443	-21.5	46.95
1443	-21.05	46.5
1443	-21.5	46.05
1443	-21.95	46.5
1444	-21.95	47.5
1444	-21.5	47.95
1444	-21.05	47.5
1444	-21.5	47.05
1444	-21.95	47.5
1445	-21.95	48.5
1445	-21.5	48.95
1445	-21.05	48.5
1445	-21.5	48.05
1445	-21.95	48.5
1446	-21.95	5.5
1446	-21.5	5.95
1446	-21.05	5.5
1446	-21.5	5.05
1446	-21.95	5.5
1447	-21.95	6.5
1447	-21.5	6.95
1447	-21.05	6.5
1447	-21.5	6.05
1447	-21.95	6.5
1448	-21.95	7.5
1448	-21.5	7.95
1448	-21.05	7.5
1448	-21.5	7.05
1448	-21.95	7.5
1449	-21.95	8.5
1449	-21.5	8.95
1449	-21.05	8.5
1449	-21.5	8.05
1449	-21.95	8.5
1450	-21.95	9.5
1450	-21.5	9.95
1450	-21.05	9.5
1450	-21.5	9.05
1450	-21.95	9.5
1451	-22.45	-1
1451	-22	-0.55
1451	-21.55	-1
1451	-22	-1.45
1451	-22.45	-1
1452	-22.45	0
1452	-22	0.45
1452	-21.55	0
1452	-22	-0.45
1452	-22.45	0
1453	-22.45	1
1453	-22	1.45
1453	-21.55	1
1453	-22	0.55
1453	-22.45	1
1454	-22.45	10
1454	-22	10.45
1454	-21.55	10
1454	-22	9.55
1454	-22.45	10
1455	-22.45	11
1455	-22	11.45
1455	-21.55	11
1455	-22	10.55
1455	-22.45	11
1456	-22.45	12
1456	-22	12.45
1456	-21.55	12
1456	-22	11.55
1456	-22.45	12
1457	-22.45	13
1457	-22	13.45
1457	-21.55	13
1457	-22	12.55
1457	-22.45	13
1458	-22.45	14
1458	-22	14.45
1458	-21.55	14
1458	-22	13.55
1458	-22.45	14
1459	-22.45	15
1459	-22	15.45
1459	-21.55	15
1459	-22	14.55
1459	-22.45	15
1460	-22.45	16
1460	-22	16.45
1460	-21.55	16
1460	-22	15.55
1460	-22.45	16
1461	-22.45	17
1461	-22	17.45
1461	-21.55	17
1461	-22	16.55
1461	-22.45	17
1462	-22.45	18
1462	-22	18.45
1462	-21.55	18
1462	-22	17.55
1462	-22.45	18
1463	-22.45	19
1463	-22	19.45
1463	-21.55	19
1463	-22	18.55
1463	-22.45	19
1464	-22.45	2
1464	-22	2.45
1464	-21.55	2
1464	-22	1.55
1464	-22.45	2
1465	-22.45	20
1465	-22	20.45
1465	-21.55	20
1465	-22	19.55
1465	-22.45	20
1466	-22.45	21
1466	-22	21.45
1466	-21.55	21
1466	-22	20.55
1466	-22.45	21
1467	-22.45	22
1467	-22	22.45
1467	-21.55	22
1467	-22	21.55
1467	-22.45	22
1468	-22.45	23
1468	-22	23.45
1468	-21.55	23
1468	-22	22.55
1468	-22.45	23
1469	-22.45	24
1469	-22	24.45
1469	-21.55	24
1469	-22	23.55
1469	-22.45	24
1470	-22.45	25
1470	-22	25.45
1470	-21.55	25
1470	-22	24.55
1470	-22.45	25
1471	-22.45	26
1471	-22	26.45
1471	-21.55	26
1471	-22	25.55
1471	-22.45	26
1472	-22.45	27
1472	-22	27.45
1472	-21.55	27
1472	-22	26.55
1472	-22.45	27
1473	-22.45	28
1473	-22	28.45
1473	-21.55	28
1473	-22	27.55
1473	-22.45	28
1474	-22.45	29
1474	-22	29.45
1474	-21.55	29
1474	-22	28.55
1474	-22.45	29
1475	-22.45	3
1475	-22	3.45
1475	-21.55	3
1475	-22	2.55
1475	-22.45	3
1476	-22.45	30
1476	-22	30.45
1476	-21.55	30
1476	-22	29.55
1476	-22.45	30
1477	-22.45	31
1477	-22	31.45
1477	-21.55	31
1477	-22	30.55
1477	-22.45	31
1478	-22.45	32
1478	-22	32.45
1478	-21.55	32
1478	-22	31.55
1478	-22.45	32
1479	-22.45	33
1479	-22	33.45
1479	-21.55	33
1479	-22	32.55
1479	-22.45	33
1480	-22.45	34
1480	-22	34.45
1480	-21.55	34
1480	-22	33.55
1480	-22.45	34
1481	-22.45	35
1481	-22	35.45
1481	-21.55	35
1481	-22	34.55
1481	-22.45	35
1482	-22.45	36
1482	-22	36.45
1482	-21.55	36
1482	-22	35.55
1482	-22.45	36
1483	-22.45	37
1483	-22	37.45
1483	-21.55	37
1483	-22	36.55
1483	-22.45	37
1484	-22.45	38
1484	-22	38.45
1484	-21.55	38
1484	-22	37.55
1484	-22.45	38
1485	-22.45	39
1485	-22	39.45
1485	-21.55	39
1485	-22	38.55
1485	-22.45	39
1486	-22.45	4
1486	-22	4.45
1486	-21.55	4
1486	-22	3.55
1486	-22.45	4
1487	-22.45	40
1487	-22	40.45
1487	-21.55	40
1487	-22	39.55
1487	-22.45	40
1488	-22.45	41
1488	-22	41.45
1488	-21.55	41
1488	-22	40.55
1488	-22.45	41
1489	-22.45	42
1489	-22	42.45
1489	-21.55	42
1489	-22	41.55
1489	-22.45	42
1490	-22.45	43
1490	-22	43.45
1490	-21.55	43
1490	-22	42.55
1490	-22.45	43
1491	-22.45	44
1491	-22	44.45
1491	-21.55	44
1491	-22	43.55
1491	-22.45	44
1492	-22.45	45
1492	-22	45.45
1492	-21.55	45
1492	-22	44.55
1492	-22.45	45
1493	-22.45	46
1493	-22	46.45
1493	-21.55	46
1493	-22	45.55
1493	-22.45	46
1494	-22.45	47
1494	-22	47.45
1494	-21.55	47
1494	-22	46.55
1494	-22.45	47
1495	-22.45	48
1495	-22	48.45
1495	-21.55	48
1495	-22	47.55
1495	-22.45	48
1496	-22.45	49
1496	-22	49.45
1496	-21.55	49
1496	-22	48.55
1496	-22.45	49
1497	-22.45	5
1497	-22	5.45
1497	-21.55	5
1497	-22	4.55
1497	-22.45	5
1498	-22.45	6
1498	-22	6.45
1498	-21.55	6
1498	-22	5.55
1498	-22.45	6
1499	-22.45	7
1499	-22	7.45
1499	-21.55	7
1499	-22	6.55
1499	-22.45	7
1500	-22.45	8
1500	-22	8.45
1500	-21.55	8
1500	-22	7.55
1500	-22.45	8
1501	-22.45	9
1501	-22	9.45
1501	-21.55	9
1501	-22	8.55
1501	-22.45	9
1502	-22.95	-0.5
1502	-22.5	-0.05
1502	-22.05	-0.5
1502	-22.5	-0.95
1502	-22.95	-0.5
1503	-22.95	0.5
1503	-22.5	0.95
1503	-22.05	0.5
1503	-22.5	0.05
1503	-22.95	0.5
1504	-22.95	1.5
1504	-22.5	1.95
1504	-22.05	1.5
1504	-22.5	1.05
1504	-22.95	1.5
1505	-22.95	10.5
1505	-22.5	10.95
1505	-22.05	10.5
1505	-22.5	10.05
1505	-22.95	10.5
1506	-22.95	11.5
1506	-22.5	11.95
1506	-22.05	11.5
